confidence_target,demo_priority,eval_tags,expected_live_tip,expected_pause_summary,expected_semantic_actions,filename,forbidden_actions,future_needed_actions,height,image_path,label_source,parent_filename,parent_record_id,positive_factors,primary_subject,problems,quality_label,record_id,review_status,scene_type,sha256,source_bucket,source_dataset,synthetic_recipe,technical_quality_defects,width
high,False,"['cinematic_preservation', 'apple_tv_press', 'parent_source_the-morning-show']",Кадр читается — сохраняй текущую композицию.,Промо-кадр «the morning show» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,['keep_current_setup'],137.jpg,"['shift_frame_left', 'shift_frame_right', 'shift_frame_up', 'shift_frame_down', 'step_back', 'step_closer', 'change_camera_angle', 'level_horizon', 'add_front_fill_light', 'add_background_light', 'remove_background_hotspot', 'simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",[],,docs/cameraanalysis/dataset/inbox/images/137.jpg,,,,"['главный объект или смысловой центр читается', 'свет и цвет поддерживают художественное настроение сцены', 'композиция выглядит намеренной, а не случайной ошибкой съёмки']",две женщины в деловой сцене,[],good,ca_img_137,cinematic_preservation_ai_first_pass_needs_human_review,cinematic_promo_frame,,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,[],
high,True,"['cinematic_preservation', 'apple_tv_press', 'parent_source_the-studio']",Кадр читается — сохраняй текущую композицию.,Промо-кадр «the studio» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,['keep_current_setup'],138.jpg,"['shift_frame_left', 'shift_frame_right', 'shift_frame_up', 'shift_frame_down', 'step_back', 'step_closer', 'change_camera_angle', 'level_horizon', 'add_front_fill_light', 'add_background_light', 'remove_background_hotspot', 'simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",[],,docs/cameraanalysis/dataset/inbox/images/138.jpg,,,,"['главный объект или смысловой центр читается', 'свет и цвет поддерживают художественное настроение сцены', 'композиция выглядит намеренной, а не случайной ошибкой съёмки']",мужчина в тёплом интерьере,[],good,ca_img_138,cinematic_preservation_ai_first_pass_needs_human_review,cinematic_promo_frame,,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,[],
high,False,"['cinematic_preservation', 'apple_tv_press', 'parent_source_f1']",Кадр читается — сохраняй текущую композицию.,Промо-кадр «f1» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,['keep_current_setup'],141.jpg,"['shift_frame_left', 'shift_frame_right', 'shift_frame_up', 'shift_frame_down', 'step_back', 'step_closer', 'change_camera_angle', 'level_horizon', 'add_front_fill_light', 'add_background_light', 'remove_background_hotspot', 'simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",[],,docs/cameraanalysis/dataset/inbox/images/141.jpg,,,,"['главный объект или смысловой центр читается', 'свет и цвет поддерживают художественное настроение сцены', 'композиция выглядит намеренной, а не случайной ошибкой съёмки']",мужчина в тёплом свете,[],good,ca_img_141,cinematic_preservation_ai_first_pass_needs_human_review,cinematic_promo_frame,,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,[],
high,True,"['cinematic_preservation', 'apple_tv_press', 'parent_source_for-all-mankind', 'wide_environmental_frame']",Кадр читается — сохраняй текущую композицию.,Промо-кадр «for all mankind» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,['keep_current_setup'],142.jpg,"['shift_frame_left', 'shift_frame_right', 'shift_frame_up', 'shift_frame_down', 'step_back', 'step_closer', 'change_camera_angle', 'level_horizon', 'add_front_fill_light', 'add_background_light', 'remove_background_hotspot', 'simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",[],,docs/cameraanalysis/dataset/inbox/images/142.jpg,,,,"['главный объект или смысловой центр читается', 'свет и цвет поддерживают художественное настроение сцены', 'композиция выглядит намеренной, а не случайной ошибкой съёмки']",персонаж в пустынном пространстве,[],good,ca_img_142,cinematic_preservation_ai_first_pass_needs_human_review,cinematic_promo_frame,,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,[],
medium,False,"['cinematic_preservation', 'apple_tv_press', 'parent_source_foundation', 'stylized_color', 'stylized_or_low_key']",Кадр читается — сохраняй текущую композицию.,Промо-кадр «foundation» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,['keep_current_setup'],143.jpg,"['shift_frame_left', 'shift_frame_right', 'shift_frame_up', 'shift_frame_down', 'step_back', 'step_closer', 'change_camera_angle', 'level_horizon', 'add_front_fill_light', 'add_background_light', 'remove_background_hotspot', 'simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",[],,docs/cameraanalysis/dataset/inbox/images/143.jpg,,,,"['главный объект или смысловой центр читается', 'свет и цвет поддерживают художественное настроение сцены', 'композиция выглядит намеренной, а не случайной ошибкой съёмки']",персонаж в фантастической сцене,[],good,ca_img_143,cinematic_preservation_ai_first_pass_needs_human_review,cinematic_promo_frame,,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,[],
high,False,"['cinematic_preservation', 'apple_tv_press', 'parent_source_hijack', 'backlight_style']",Кадр читается — сохраняй текущую композицию.,Промо-кадр «hijack» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,['keep_current_setup'],144.jpg,"['shift_frame_left', 'shift_frame_right', 'shift_frame_up', 'shift_frame_down', 'step_back', 'step_closer', 'change_camera_angle', 'level_horizon', 'add_front_fill_light', 'add_background_light', 'remove_background_hotspot', 'simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",[],,docs/cameraanalysis/dataset/inbox/images/144.jpg,,,,"['главный объект или смысловой центр читается', 'свет и цвет поддерживают художественное настроение сцены', 'композиция выглядит намеренной, а не случайной ошибкой съёмки']",мужчина в контровом свете,[],good,ca_img_144,cinematic_preservation_ai_first_pass_needs_human_review,cinematic_promo_frame,,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,[],
high,False,"['cinematic_preservation', 'apple_tv_press', 'parent_source_home-before-dark']",Кадр читается — сохраняй текущую композицию.,Промо-кадр «home before dark» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,['keep_current_setup'],145.jpg,"['shift_frame_left', 'shift_frame_right', 'shift_frame_up', 'shift_frame_down', 'step_back', 'step_closer', 'change_camera_angle', 'level_horizon', 'add_front_fill_light', 'add_background_light', 'remove_background_hotspot', 'simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",[],,docs/cameraanalysis/dataset/inbox/images/145.jpg,,,,"['главный объект или смысловой центр читается', 'свет и цвет поддерживают художественное настроение сцены', 'композиция выглядит намеренной, а не случайной ошибкой съёмки']",ребёнок в портретной сцене,[],good,ca_img_145,cinematic_preservation_ai_first_pass_needs_human_review,cinematic_promo_frame,,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,[],
medium,False,"['cinematic_preservation', 'apple_tv_press', 'parent_source_invasion', 'stylized_scale', 'stylized_or_low_key']",Кадр читается — сохраняй текущую композицию.,Промо-кадр «invasion» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,['keep_current_setup'],146.jpg,"['shift_frame_left', 'shift_frame_right', 'shift_frame_up', 'shift_frame_down', 'step_back', 'step_closer', 'change_camera_angle', 'level_horizon', 'add_front_fill_light', 'add_background_light', 'remove_background_hotspot', 'simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",[],,docs/cameraanalysis/dataset/inbox/images/146.jpg,,,,"['главный объект или смысловой центр читается', 'свет и цвет поддерживают художественное настроение сцены', 'композиция выглядит намеренной, а не случайной ошибкой съёмки']",персонаж в фантастической сцене,[],good,ca_img_146,cinematic_preservation_ai_first_pass_needs_human_review,cinematic_promo_frame,,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,[],
high,False,"['cinematic_preservation', 'apple_tv_press', 'parent_source_lessons-in-chemistry']",Кадр читается — сохраняй текущую композицию.,Промо-кадр «lessons in chemistry» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,['keep_current_setup'],147.jpg,"['shift_frame_left', 'shift_frame_right', 'shift_frame_up', 'shift_frame_down', 'step_back', 'step_closer', 'change_camera_angle', 'level_horizon', 'add_front_fill_light', 'add_background_light', 'remove_background_hotspot', 'simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",[],,docs/cameraanalysis/dataset/inbox/images/147.jpg,,,,"['главный объект или смысловой центр читается', 'свет и цвет поддерживают художественное настроение сцены', 'композиция выглядит намеренной, а не случайной ошибкой съёмки']",женщина в светлой сцене,[],good,ca_img_147,cinematic_preservation_ai_first_pass_needs_human_review,cinematic_promo_frame,,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,[],
high,False,"['cinematic_preservation', 'apple_tv_press', 'parent_source_luck']",Кадр читается — сохраняй текущую композицию.,Промо-кадр «luck» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,['keep_current_setup'],148.jpg,"['shift_frame_left', 'shift_frame_right', 'shift_frame_up', 'shift_frame_down', 'step_back', 'step_closer', 'change_camera_angle', 'level_horizon', 'add_front_fill_light', 'add_background_light', 'remove_background_hotspot', 'simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",[],,docs/cameraanalysis/dataset/inbox/images/148.jpg,,,,"['главный объект или смысловой центр читается', 'свет и цвет поддерживают художественное настроение сцены', 'композиция выглядит намеренной, а не случайной ошибкой съёмки']",анимационный персонаж,[],good,ca_img_148,cinematic_preservation_ai_first_pass_needs_human_review,cinematic_promo_frame,,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,[],
medium,False,"['cinematic_preservation', 'apple_tv_press', 'parent_source_monarch-legacy-of-monsters', 'stylized_scale', 'stylized_or_low_key']",Кадр читается — сохраняй текущую композицию.,Промо-кадр «monarch legacy of monsters» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,['keep_current_setup'],150.jpg,"['shift_frame_left', 'shift_frame_right', 'shift_frame_up', 'shift_frame_down', 'step_back', 'step_closer', 'change_camera_angle', 'level_horizon', 'add_front_fill_light', 'add_background_light', 'remove_background_hotspot', 'simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",[],,docs/cameraanalysis/dataset/inbox/images/150.jpg,,,,"['главный объект или смысловой центр читается', 'свет и цвет поддерживают художественное настроение сцены', 'композиция выглядит намеренной, а не случайной ошибкой съёмки']",крупный фантастический объект,[],good,ca_img_150,cinematic_preservation_ai_first_pass_needs_human_review,cinematic_promo_frame,,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,[],
high,False,"['cinematic_preservation', 'apple_tv_press', 'parent_source_pachinko', 'low_key_style']",Кадр читается — сохраняй текущую композицию.,Промо-кадр «pachinko» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,['keep_current_setup'],151.jpg,"['shift_frame_left', 'shift_frame_right', 'shift_frame_up', 'shift_frame_down', 'step_back', 'step_closer', 'change_camera_angle', 'level_horizon', 'add_front_fill_light', 'add_background_light', 'remove_background_hotspot', 'simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",[],,docs/cameraanalysis/dataset/inbox/images/151.jpg,,,,"['главный объект или смысловой центр читается', 'свет и цвет поддерживают художественное настроение сцены', 'композиция выглядит намеренной, а не случайной ошибкой съёмки']",персонаж в драматической сцене,[],good,ca_img_151,cinematic_preservation_ai_first_pass_needs_human_review,cinematic_promo_frame,,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,[],
medium,False,"['cinematic_preservation', 'apple_tv_press', 'parent_source_see', 'low_key_style', 'stylized_or_low_key']",Кадр читается — сохраняй текущую композицию.,Промо-кадр «see» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,['keep_current_setup'],154.jpg,"['shift_frame_left', 'shift_frame_right', 'shift_frame_up', 'shift_frame_down', 'step_back', 'step_closer', 'change_camera_angle', 'level_horizon', 'add_front_fill_light', 'add_background_light', 'remove_background_hotspot', 'simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",[],,docs/cameraanalysis/dataset/inbox/images/154.jpg,,,,"['главный объект или смысловой центр читается', 'свет и цвет поддерживают художественное настроение сцены', 'композиция выглядит намеренной, а не случайной ошибкой съёмки']",персонаж в драматической сцене,[],good,ca_img_154,cinematic_preservation_ai_first_pass_needs_human_review,cinematic_promo_frame,,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,[],
high,True,"['cinematic_preservation', 'apple_tv_press', 'parent_source_severance']",Кадр читается — сохраняй текущую композицию.,Промо-кадр «severance» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,['keep_current_setup'],155.jpg,"['shift_frame_left', 'shift_frame_right', 'shift_frame_up', 'shift_frame_down', 'step_back', 'step_closer', 'change_camera_angle', 'level_horizon', 'add_front_fill_light', 'add_background_light', 'remove_background_hotspot', 'simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",[],,docs/cameraanalysis/dataset/inbox/images/155.jpg,,,,"['главный объект или смысловой центр читается', 'свет и цвет поддерживают художественное настроение сцены', 'композиция выглядит намеренной, а не случайной ошибкой съёмки']",группа персонажей в офисной сцене,[],good,ca_img_155,cinematic_preservation_ai_first_pass_needs_human_review,cinematic_promo_frame,,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,[],
high,False,"['cinematic_preservation', 'apple_tv_press', 'parent_source_shrinking']",Кадр читается — сохраняй текущую композицию.,Промо-кадр «shrinking» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,['keep_current_setup'],156.jpg,"['shift_frame_left', 'shift_frame_right', 'shift_frame_up', 'shift_frame_down', 'step_back', 'step_closer', 'change_camera_angle', 'level_horizon', 'add_front_fill_light', 'add_background_light', 'remove_background_hotspot', 'simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",[],,docs/cameraanalysis/dataset/inbox/images/156.jpg,,,,"['главный объект или смысловой центр читается', 'свет и цвет поддерживают художественное настроение сцены', 'композиция выглядит намеренной, а не случайной ошибкой съёмки']",персонажи в диалоговой сцене,[],good,ca_img_156,cinematic_preservation_ai_first_pass_needs_human_review,cinematic_promo_frame,,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,[],
high,True,"['imagegen_bad', 'clutter', 'foreground_obstruction', 'bad_crop', 'parent_108', 'imagegen_bad_v1']",Фон перегружен — убери яркие предметы и подойди ближе.,Объект спорит с пляжным мусором и передним планом; ожидается очистить фон и кадрировать плотнее.,"['simplify_background', 'remove_distracting_object', 'step_closer']",158.jpg,"['keep_current_setup', 'step_back']",[],,docs/cameraanalysis/dataset/inbox/images/158.jpg,,,,[],man on beach chair,"['фон перегружен яркими предметами', 'передний план перекрывает объект', 'кадр слегка завален и обрезан']",bad,ca_img_158,imagegen_synthetic_needs_human_review,bad_framing_cluttered_beach_portrait,,imagegen_bad_candidate,imagegen_bad_v1,,[],
high,True,"['imagegen_bad', 'occlusion', 'edge_cutoff', 'glare', 'parent_109', 'imagegen_bad_v1']","Подожди, пока передний план очистится, и отойди чуть назад.",Кадр испорчен перекрытием и тесной рамкой; ожидается дождаться чистого переднего плана и расширить кадр.,"['wait_for_background_clearance', 'shift_frame_left', 'step_back']",159.jpg,"['keep_current_setup', 'step_closer']",['avoid_occlusion'],,docs/cameraanalysis/dataset/inbox/images/159.jpg,,,,[],girl in car,"['лицо частично перекрыто прохожими', 'объект прижат к краю', 'блики мешают читать лицо']",bad,ca_img_159,imagegen_synthetic_needs_human_review,bad_framing_occluded_car_portrait,,imagegen_bad_candidate,imagegen_bad_v1,,['glare'],
high,True,"['imagegen_bad', 'hotspot', 'backlight', 'underexposure', 'parent_110', 'imagegen_bad_v1']",Сильный блик сзади — смени угол или добавь свет спереди.,"Фоновый hotspot сильнее объекта; ожидается убрать источник блика, изменить угол и подсветить лицо.","['remove_background_hotspot', 'change_camera_angle', 'add_front_fill_light']",160.jpg,['keep_current_setup'],['reduce_exposure'],,docs/cameraanalysis/dataset/inbox/images/160.jpg,,,,[],person near fire,"['яркий фон перетягивает внимание', 'лицо остается темным', 'объект смещен неудачно']",bad,ca_img_160,imagegen_synthetic_needs_human_review,bad_framing_hotspot_portrait,,imagegen_bad_candidate,imagegen_bad_v1,,"['overexposure', 'underexposed_subject']",
high,True,"['imagegen_bad', 'crowd', 'clutter', 'tilt', 'parent_111', 'imagegen_bad_v1']",Кадр перегружен — дождись чистого прохода или смени точку.,В кадре слишком много конкурирующих объектов; ожидается упростить фон и дождаться свободного прохода.,"['simplify_background', 'wait_for_background_clearance', 'remove_distracting_object']",161.jpg,['keep_current_setup'],[],,docs/cameraanalysis/dataset/inbox/images/161.jpg,,,,[],two people in corridor,"['фон перегружен людьми и офисными предметами', 'вертикали завалены', 'объект перекрыт передним планом']",bad,ca_img_161,imagegen_synthetic_needs_human_review,bad_framing_crowded_corridor,,imagegen_bad_candidate,imagegen_bad_v1,,[],
high,True,"['imagegen_bad', 'backlight', 'underexposure', 'bad_crop', 'parent_112', 'imagegen_bad_v1']",Лицо темное — разверни объект к свету или добавь передний свет.,"Главный объект читается как силуэт; ожидается передний свет, разворот к источнику или смена угла.","['add_front_fill_light', 'rotate_subject_toward_light', 'change_camera_angle']",162.jpg,['keep_current_setup'],['increase_exposure'],,docs/cameraanalysis/dataset/inbox/images/162.jpg,,,,[],people in hallway,"['объект в тени', 'задний свет сильнее лица', 'кадр обрезает нижнюю часть сцены']",bad,ca_img_162,imagegen_synthetic_needs_human_review,bad_framing_silhouette_hallway,,imagegen_bad_candidate,imagegen_bad_v1,,"['underexposure', 'backlight']",
high,True,"['imagegen_bad', 'foreground_obstruction', 'headroom', 'edge_cutoff', 'parent_113', 'imagegen_bad_v1']",Передний план мешает — убери предмет и дай больше воздуха сверху.,Крупный объект перекрывает сцену и кадр слишком тесный; ожидается убрать помеху и отойти назад.,"['remove_distracting_object', 'step_back', 'shift_frame_up']",163.jpg,"['keep_current_setup', 'step_closer']",['avoid_occlusion'],,docs/cameraanalysis/dataset/inbox/images/163.jpg,,,,[],people in hallway,"['крупный предмет перед камерой закрывает нижнюю часть', 'слишком мало воздуха сверху', 'композиция завалена']",bad,ca_img_163,imagegen_synthetic_needs_human_review,bad_framing_foreground_obstruction,,imagegen_bad_candidate,imagegen_bad_v1,,[],
high,True,"['imagegen_bad', 'edge_cutoff', 'hotspot', 'foreground_obstruction', 'parent_114', 'imagegen_bad_v1']",Слишком тесно у края — отойди и смести кадр левее.,"Кадр режет объект и добавляет яркий фон; ожидается отойти назад, сместить рамку и убрать hotspot.","['step_back', 'shift_frame_left', 'remove_background_hotspot']",164.jpg,"['keep_current_setup', 'step_closer']",['reduce_exposure'],,docs/cameraanalysis/dataset/inbox/images/164.jpg,,,,[],man in warm interior,"['лицо прижато к краю', 'часть головы обрезана', 'световое пятно отвлекает от объекта']",bad,ca_img_164,imagegen_synthetic_needs_human_review,bad_framing_edge_cutoff_portrait,,imagegen_bad_candidate,imagegen_bad_v1,,['overexposure'],
high,True,"['imagegen_bad', 'subject_too_small', 'empty_space', 'foreground_obstruction', 'parent_115', 'imagegen_bad_v1']",Объект теряется — подойди ближе и убери лишний передний план.,Главный объект занимает мало кадра; ожидается подойти ближе и очистить окружение.,"['step_closer', 'simplify_background']",165.jpg,"['keep_current_setup', 'step_back']",[],,docs/cameraanalysis/dataset/inbox/images/165.jpg,,,,[],people in room,"['объект слишком маленький', 'слишком много пустого пространства', 'передний план перетягивает внимание']",bad,ca_img_165,imagegen_synthetic_needs_human_review,bad_framing_subject_too_small,,imagegen_bad_candidate,imagegen_bad_v1,,[],
high,True,"['imagegen_bad', 'hotspot', 'low_readability', 'empty_space', 'parent_116', 'imagegen_bad_v1']",Свет и пыль забивают объект — смени угол и подойди ближе.,Объект плохо отделяется от фона из-за hotspot и пустоты; ожидается сменить угол и кадрировать плотнее.,"['remove_background_hotspot', 'change_camera_angle', 'step_closer']",166.jpg,"['keep_current_setup', 'step_back']",['reduce_exposure'],,docs/cameraanalysis/dataset/inbox/images/166.jpg,,,,[],rider or figure in desert,"['яркое пятно слева сильнее объекта', 'пыль скрывает силуэт', 'слишком много пустого пространства']",bad,ca_img_166,imagegen_synthetic_needs_human_review,bad_framing_desert_hotspot,,imagegen_bad_candidate,imagegen_bad_v1,,"['overexposure', 'low_contrast']",
high,True,"['imagegen_bad', 'background_competition', 'clutter', 'edge_pressure', 'parent_117', 'imagegen_bad_v1']",Фон спорит с объектом — отведи его от деталей и смести кадр.,Силуэт сливается с перегруженным фоном; ожидается упростить фон и отделить объект.,"['simplify_background', 'move_subject_away_from_background', 'shift_frame_right']",167.jpg,['keep_current_setup'],[],,docs/cameraanalysis/dataset/inbox/images/167.jpg,,,,[],armored character,"['фон конкурирует с силуэтом', 'много ярких деталей вокруг головы', 'объект прижат к краю']",bad,ca_img_167,imagegen_synthetic_needs_human_review,bad_framing_busy_sci_fi_portrait,,imagegen_bad_candidate,imagegen_bad_v1,,[],
high,True,"['imagegen_bad', 'foreground_bars', 'headroom', 'edge_cutoff', 'parent_118', 'imagegen_bad_v1']",Рамка режет объект — отойди и убери перекрывающие линии.,Передние вертикали и тесный верхний край мешают читать объект; ожидается отойти назад и сменить угол.,"['step_back', 'change_camera_angle', 'shift_frame_down']",168.jpg,"['keep_current_setup', 'step_closer']",['avoid_occlusion'],,docs/cameraanalysis/dataset/inbox/images/168.jpg,,,,[],person in tunnel,"['вертикальные передние объекты режут кадр', 'голова слишком близко к краю', 'рамка тесная']",bad,ca_img_168,imagegen_synthetic_needs_human_review,bad_framing_barred_tunnel,,imagegen_bad_candidate,imagegen_bad_v1,,[],
high,True,"['imagegen_bad', 'backlight', 'occlusion', 'branches', 'parent_119', 'imagegen_bad_v1']",Ветки и контровой свет мешают — смени угол и добавь свет.,Лицо теряется из-за заднего света и перекрытия; ожидается убрать ветки из кадра и подсветить объект.,"['add_front_fill_light', 'change_camera_angle', 'remove_distracting_object']",169.jpg,['keep_current_setup'],"['increase_exposure', 'avoid_occlusion']",,docs/cameraanalysis/dataset/inbox/images/169.jpg,,,,[],child in forest,"['лицо темное на ярком фоне', 'ветки перекрывают лицо', 'кадр смещен неудачно']",bad,ca_img_169,imagegen_synthetic_needs_human_review,bad_framing_branch_occluded_portrait,,imagegen_bad_candidate,imagegen_bad_v1,,"['underexposure', 'backlight']",
high,True,"['imagegen_bad', 'occlusion', 'foreground_obstruction', 'clutter', 'parent_120', 'imagegen_bad_v1']",Сетка и предметы мешают — смести кадр и убери передний план.,Основной объект перекрыт сеткой и посторонними предметами; ожидается очистить передний план и сместить рамку.,"['remove_distracting_object', 'shift_frame_left', 'step_closer']",170.jpg,"['keep_current_setup', 'step_back']",['avoid_occlusion'],,docs/cameraanalysis/dataset/inbox/images/170.jpg,,,,[],woman and creature,"['сетчатый передний план дробит объект', 'посторонний предмет пересекает нижний центр', 'фон перегружен']",bad,ca_img_170,imagegen_synthetic_needs_human_review,bad_framing_fence_obstruction,,imagegen_bad_candidate,imagegen_bad_v1,,[],
high,True,"['imagegen_bad', 'occlusion', 'text_like_graphic', 'tilt', 'edge_cutoff', 'parent_123', 'imagegen_bad_v1']",Текст и передний план мешают — отойди и смести кадр вправо.,Сцена читается плохо из-за перекрытия и тесной рамки; ожидается убрать помехи и расширить кадр.,"['remove_distracting_object', 'shift_frame_right', 'step_back']",173.jpg,"['keep_current_setup', 'step_closer']",['avoid_occlusion'],,docs/cameraanalysis/dataset/inbox/images/173.jpg,,,,[],woman in locker hallway,"['крупная графика и передний план перекрывают тело', 'голова слишком близко к верхнему краю', 'кадр завален']",bad,ca_img_173,imagegen_synthetic_needs_human_review,bad_framing_text_occluded_hallway,,imagegen_bad_candidate,imagegen_bad_v1,,[],
high,True,"['imagegen_bad', 'backlight', 'edge_cutoff', 'underexposure', 'parent_124', 'imagegen_bad_v1']",Лица провалены — добавь свет спереди или смени угол.,Контровой фон и темные лица мешают чтению; ожидается передний свет или другой угол.,"['add_front_fill_light', 'rotate_subject_toward_light', 'change_camera_angle']",174.jpg,['keep_current_setup'],['increase_exposure'],,docs/cameraanalysis/dataset/inbox/images/174.jpg,,,,[],two men in dark interior,"['лица темные', 'яркий фон между головами отвлекает', 'оба объекта прижаты к краям']",bad,ca_img_174,imagegen_synthetic_needs_human_review,bad_framing_two_person_backlight,,imagegen_bad_candidate,imagegen_bad_v1,,"['underexposure', 'backlight']",
high,True,"['imagegen_bad', 'hotspot', 'edge_cutoff', 'empty_space', 'parent_125', 'imagegen_bad_v1']",Блик забивает существо — смени угол и кадрируй плотнее.,Главный объект обрезан и конкурирует с пересветом; ожидается убрать hotspot и перестроить кадр.,"['remove_background_hotspot', 'step_closer', 'change_camera_angle']",175.jpg,"['keep_current_setup', 'step_back']",['reduce_exposure'],,docs/cameraanalysis/dataset/inbox/images/175.jpg,,,,[],sea creature,"['гигантский hotspot занимает треть кадра', 'существо обрезано краем', 'слишком много пустой темной зоны']",bad,ca_img_175,imagegen_synthetic_needs_human_review,bad_framing_creature_hotspot,,imagegen_bad_candidate,imagegen_bad_v1,,"['overexposure', 'low_contrast']",
high,True,"['imagegen_bad', 'crowd', 'empty_space', 'edge_cutoff', 'parent_126', 'imagegen_bad_v1']",Прохожие закрывают объект — дождись чистого кадра и смести рамку.,Кадр неуравновешен и перекрыт людьми; ожидается дождаться чистого переднего плана и сместить рамку.,"['wait_for_background_clearance', 'simplify_background', 'shift_frame_left']",176.jpg,['keep_current_setup'],['avoid_occlusion'],,docs/cameraanalysis/dataset/inbox/images/176.jpg,,,,[],suited man in alley,"['прохожие перекрывают объект', 'слева много пустой темной зоны', 'нижний край режет тело']",bad,ca_img_176,imagegen_synthetic_needs_human_review,bad_framing_crowded_alley,,imagegen_bad_candidate,imagegen_bad_v1,,[],
high,True,"['imagegen_bad', 'edge_cutoff', 'empty_space', 'portrait', 'parent_127', 'imagegen_bad_v1']",Лицо у края — отойди и смести объект левее.,Портрет слишком тесно обрезан и оставляет пустоту; ожидается отойти назад и переставить объект.,"['shift_frame_right', 'step_back', 'move_subject_left']",177.jpg,"['keep_current_setup', 'step_closer']",[],,docs/cameraanalysis/dataset/inbox/images/177.jpg,,,,[],woman in yellow jacket,"['лицо обрезано краем', 'слишком много пустого черного пространства', 'передний объект отвлекает']",bad,ca_img_177,imagegen_synthetic_needs_human_review,bad_framing_close_portrait_cutoff,,imagegen_bad_candidate,imagegen_bad_v1,,['uneven_lighting'],
high,False,"['synthetic_bad', 'paired_variant', 'crooked_horizon', 'parent_128']",Горизонт завален — выровняй кадр перед снимком.,"Синтетический дефект: кадр повернут, поэтому ожидается подсказка выровнять горизонт.",['level_horizon'],178.jpg,"['keep_current_setup', 'step_closer']",[],1104,docs/cameraanalysis/dataset/inbox/images/178.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,128.jpg,ca_img_128,[],основной объект исходного промо-кадра,['горизонт или вертикали заметно завалены'],bad,ca_img_178,synthetic_recipe_needs_human_spot_check,synthetic_bad_crooked_frame,75f54b305f2b6c4b83023141f937c37dd7b175fb3c4f535c7f53618638409bbe,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,crooked_horizon,[],1960
