record_id,filename,image_path,source_bucket,source_dataset,width,height,sha256,quality_label,scene_type,primary_subject,positive_factors,problems,technical_quality_defects,expected_live_tip,expected_pause_summary,expected_semantic_actions,future_needed_actions,forbidden_actions,confidence_target,demo_priority,eval_tags,review_status,label_source,synthetic_recipe,parent_record_id,parent_filename
ca_img_133,133.jpg,docs/cameraanalysis/dataset/inbox/images/133.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,мужчина в автомобиле,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «slow horses» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_slow-horses""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_134,134.jpg,docs/cameraanalysis/dataset/inbox/images/134.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,мужчина у автомобиля,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «sugar» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_sugar""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_135,135.jpg,docs/cameraanalysis/dataset/inbox/images/135.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,мужчина на городской улице,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «ted lasso» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,True,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_ted-lasso""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_136,136.jpg,docs/cameraanalysis/dataset/inbox/images/136.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,мужчина в зимней сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «the last frontier» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_the-last-frontier""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_137,137.jpg,docs/cameraanalysis/dataset/inbox/images/137.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,две женщины в деловой сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «the morning show» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_the-morning-show""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_138,138.jpg,docs/cameraanalysis/dataset/inbox/images/138.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,мужчина в тёплом интерьере,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «the studio» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,True,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_the-studio""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_141,141.jpg,docs/cameraanalysis/dataset/inbox/images/141.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,мужчина в тёплом свете,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «f1» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_f1""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_142,142.jpg,docs/cameraanalysis/dataset/inbox/images/142.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,персонаж в пустынном пространстве,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «for all mankind» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,True,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_for-all-mankind"", ""wide_environmental_frame""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_143,143.jpg,docs/cameraanalysis/dataset/inbox/images/143.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,персонаж в фантастической сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «foundation» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",medium,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_foundation"", ""stylized_color"", ""stylized_or_low_key""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_144,144.jpg,docs/cameraanalysis/dataset/inbox/images/144.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,мужчина в контровом свете,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «hijack» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_hijack"", ""backlight_style""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_145,145.jpg,docs/cameraanalysis/dataset/inbox/images/145.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,ребёнок в портретной сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «home before dark» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_home-before-dark""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_146,146.jpg,docs/cameraanalysis/dataset/inbox/images/146.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,персонаж в фантастической сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «invasion» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",medium,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_invasion"", ""stylized_scale"", ""stylized_or_low_key""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_147,147.jpg,docs/cameraanalysis/dataset/inbox/images/147.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,женщина в светлой сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «lessons in chemistry» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_lessons-in-chemistry""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_148,148.jpg,docs/cameraanalysis/dataset/inbox/images/148.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,анимационный персонаж,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «luck» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_luck""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_150,150.jpg,docs/cameraanalysis/dataset/inbox/images/150.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,крупный фантастический объект,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «monarch legacy of monsters» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",medium,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_monarch-legacy-of-monsters"", ""stylized_scale"", ""stylized_or_low_key""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_151,151.jpg,docs/cameraanalysis/dataset/inbox/images/151.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,персонаж в драматической сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «pachinko» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_pachinko"", ""low_key_style""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_154,154.jpg,docs/cameraanalysis/dataset/inbox/images/154.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,персонаж в драматической сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «see» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",medium,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_see"", ""low_key_style"", ""stylized_or_low_key""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_155,155.jpg,docs/cameraanalysis/dataset/inbox/images/155.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,группа персонажей в офисной сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «severance» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,True,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_severance""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_156,156.jpg,docs/cameraanalysis/dataset/inbox/images/156.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,персонажи в диалоговой сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «shrinking» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_shrinking""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_208,208.jpg,docs/cameraanalysis/dataset/inbox/images/208.jpg,imagegen_bad_candidate,imagegen_bad_v2_regen_bad_v1,1280,720,e27faa145f7442ae23869e564a22a2dc3cc55d9ccb54530e3671bf6f718a3748,bad,imagegen_bad_clutter_foreground,главный персонаж или объект в нарочито плохом кадре,[],"[""фон перегружен предметами"", ""крупный передний план перекрывает объект"", ""главный объект читается слабо""]",[],Главный объект теряется — подойди ближе.,Кадр намеренно слишком широкий: объект занимает мало полезной площади.,"[""simplify_background"", ""remove_distracting_object"", ""step_closer""]",[],"[""keep_current_setup"", ""step_back""]",high,True,"[""imagegen_bad"", ""foreground_obstruction"", ""clutter"", ""subject_too_small"", ""imagegen_bad_v2""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,clutter_foreground,,
ca_img_209,209.jpg,docs/cameraanalysis/dataset/inbox/images/209.jpg,imagegen_bad_candidate,imagegen_bad_v2_regen_bad_v1,1280,720,0755d2ee347f763964060bde136da4c7378db8933bd9326ef43ba4ce581c8b15,bad,imagegen_bad_dialogue_foreground_block,главный персонаж или объект в нарочито плохом кадре,[],"[""передний план закрывает нижнюю часть кадра"", ""персонаж прижат к краю"", ""рамка слишком тесная""]",[],Кадр слишком тесный — отойди на шаг и смести рамку.,Кадр намеренно испорчен тесным кадрированием: важные части прижаты к краям.,"[""remove_distracting_object"", ""shift_frame_left"", ""step_back""]","[""avoid_occlusion""]","[""keep_current_setup"", ""step_closer""]",high,True,"[""imagegen_bad"", ""foreground_obstruction"", ""edge_cutoff"", ""imagegen_bad_v2""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,dialogue_foreground_block,,
ca_img_210,210.jpg,docs/cameraanalysis/dataset/inbox/images/210.jpg,imagegen_bad_candidate,imagegen_bad_v2_regen_bad_v1,1280,720,70d1997e17e944690cda01f58c6f15897b3ff45d62bec0e9f16405323560fba3,bad,imagegen_bad_huge_window_hotspot,главный персонаж или объект в нарочито плохом кадре,[],"[""пересвеченное окно доминирует в кадре"", ""лицо темное на ярком фоне""]","[""overexposure""]",Яркий фон спорит с объектом — смени угол или убери источник блика.,Кадр намеренно испорчен: яркий участок или контровой свет перетягивает внимание с главного объекта.,"[""remove_background_hotspot"", ""change_camera_angle"", ""add_front_fill_light""]","[""reduce_exposure""]","[""keep_current_setup""]",high,True,"[""imagegen_bad"", ""hotspot"", ""backlight"", ""imagegen_bad_v2""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,huge_window_hotspot,,
ca_img_211,211.jpg,docs/cameraanalysis/dataset/inbox/images/211.jpg,imagegen_bad_candidate,imagegen_bad_v2_regen_bad_v1,1280,720,1c55cb6b60e7a43ad41cb4586703531b12c80f00c0dd786f1aa554dca6601f15,bad,imagegen_bad_severe_underexposure,главный персонаж или объект в нарочито плохом кадре,[],"[""объект теряется в темноте"", ""свет не попадает на лицо или тело""]","[""underexposure""]",Объект теряется в темноте — добавь мягкий свет спереди.,Кадр намеренно недосвечен: главный объект не читается достаточно уверенно.,"[""add_front_fill_light"", ""rotate_subject_toward_light""]","[""increase_exposure""]","[""keep_current_setup""]",high,True,"[""imagegen_bad"", ""underexposure"", ""subject_visibility"", ""imagegen_bad_v2""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,severe_underexposure,,
ca_img_212,212.jpg,docs/cameraanalysis/dataset/inbox/images/212.jpg,imagegen_bad_candidate,imagegen_bad_v2_regen_bad_v1,1280,720,56656dc99bc07164cdbe131c6eb40f34c4d17a1245f665f50e552adfb5e4ed53,bad,imagegen_bad_tiny_subject_messy_room,главный персонаж или объект в нарочито плохом кадре,[],"[""главный объект слишком маленький"", ""слишком много пустого пространства"", ""фон перегружен""]",[],Главный объект теряется — подойди ближе.,Кадр намеренно слишком широкий: объект занимает мало полезной площади.,"[""step_closer"", ""simplify_background""]",[],"[""keep_current_setup"", ""step_back""]",high,True,"[""imagegen_bad"", ""subject_too_small"", ""clutter"", ""imagegen_bad_v2""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,tiny_subject_messy_room,,
ca_img_213,213.jpg,docs/cameraanalysis/dataset/inbox/images/213.jpg,imagegen_bad_candidate,imagegen_bad_v2_regen_bad_v1,1280,720,e01eefefd65e91bc58b01f8690095e30944a70dcab925eb26ddcf60a39d80516,bad,imagegen_bad_corridor_edge_cutoff,главный персонаж или объект в нарочито плохом кадре,[],"[""голова и тело прижаты к краям"", ""дверной проем режет центр кадра""]",[],Кадр слишком тесный — отойди на шаг и смести рамку.,Кадр намеренно испорчен тесным кадрированием: важные части прижаты к краям.,"[""step_back"", ""shift_frame_right"", ""remove_distracting_object""]","[""avoid_occlusion""]","[""keep_current_setup"", ""step_closer""]",high,True,"[""imagegen_bad"", ""edge_cutoff"", ""foreground_obstruction"", ""imagegen_bad_v2""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,corridor_edge_cutoff,,
ca_img_214,214.jpg,docs/cameraanalysis/dataset/inbox/images/214.jpg,imagegen_bad_candidate,imagegen_bad_v2_regen_bad_v1,1280,720,e242c2ad53aa7404bd1a86c11f4fe610f06ca33acfd404438618df0ef675ecf5,bad,imagegen_bad_kitchen_heavy_clutter,главный персонаж или объект в нарочито плохом кадре,[],"[""яркие предметы спорят с объектом"", ""фон выглядит хаотично""]",[],Фон и передний план мешают — упрости сцену.,Кадр намеренно перегружен: лишние предметы и передний план конкурируют с главным объектом.,"[""simplify_background"", ""remove_distracting_object"", ""wait_for_background_clearance""]",[],"[""keep_current_setup""]",high,True,"[""imagegen_bad"", ""clutter"", ""background_clutter"", ""imagegen_bad_v2""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,kitchen_heavy_clutter,,
ca_img_215,215.jpg,docs/cameraanalysis/dataset/inbox/images/215.jpg,imagegen_bad_candidate,imagegen_bad_v2_regen_bad_v1,1280,720,25accb93cb5444b4a220e3100096620adf538200b0b6aa48760aee09006ffcdd,bad,imagegen_bad_top_cutoff,главный персонаж или объект в нарочито плохом кадре,[],"[""голова обрезана верхним краем"", ""рамка слишком тесная""]",[],Кадр слишком тесный — отойди на шаг и смести рамку.,Кадр намеренно испорчен тесным кадрированием: важные части прижаты к краям.,"[""step_back"", ""shift_frame_down""]","[""avoid_occlusion""]","[""keep_current_setup"", ""step_closer""]",high,True,"[""imagegen_bad"", ""edge_cutoff"", ""bad_crop"", ""imagegen_bad_v2""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,top_cutoff,,
ca_img_216,216.jpg,docs/cameraanalysis/dataset/inbox/images/216.jpg,imagegen_bad_candidate,imagegen_bad_v2_regen_bad_v1,1280,720,80b2801ee8c8520d93c63a4d9cad26f7fd8ed465039d41094534928dc0f2fc7a,bad,imagegen_bad_central_occluder,главный персонаж или объект в нарочито плохом кадре,[],"[""крупный объект перед камерой закрывает центр"", ""персонажи разделены помехой""]",[],Фон и передний план мешают — упрости сцену.,Кадр намеренно перегружен: лишние предметы и передний план конкурируют с главным объектом.,"[""remove_distracting_object"", ""shift_frame_left"", ""step_back""]","[""avoid_occlusion""]","[""keep_current_setup"", ""step_closer""]",high,True,"[""imagegen_bad"", ""foreground_obstruction"", ""occlusion"", ""imagegen_bad_v2""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,central_occluder,,
ca_img_217,217.jpg,docs/cameraanalysis/dataset/inbox/images/217.jpg,imagegen_bad_candidate,imagegen_bad_v2_regen_bad_v1,1280,720,a3cc3d67885c72cd177d2f0d458bce159d7b8997b04a58c721034ea36c8836f2,bad,imagegen_bad_backlight_face_dark,главный персонаж или объект в нарочито плохом кадре,[],"[""яркий фон перетягивает внимание"", ""лицо остается темным""]","[""overexposure"", ""underexposure""]",Яркий фон спорит с объектом — смени угол или убери источник блика.,Кадр намеренно испорчен: яркий участок или контровой свет перетягивает внимание с главного объекта.,"[""remove_background_hotspot"", ""change_camera_angle"", ""add_front_fill_light""]","[""reduce_exposure"", ""increase_exposure""]","[""keep_current_setup""]",high,True,"[""imagegen_bad"", ""hotspot"", ""backlight"", ""underexposure"", ""imagegen_bad_v2""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,backlight_face_dark,,
ca_img_218,218.jpg,docs/cameraanalysis/dataset/inbox/images/218.jpg,imagegen_bad_candidate,imagegen_bad_v2_regen_bad_v1,1280,720,87f35711eb860b85fb4f326f76ae53ad13aaae5d3726e7bad6e190600c958426,bad,imagegen_bad_dark_subject_small_lamp,главный персонаж или объект в нарочито плохом кадре,[],"[""субъект почти не читается"", ""маленький фонарь не освещает лицо""]","[""underexposure""]",Объект теряется в темноте — добавь мягкий свет спереди.,Кадр намеренно недосвечен: главный объект не читается достаточно уверенно.,"[""add_front_fill_light"", ""rotate_subject_toward_light""]","[""increase_exposure""]","[""keep_current_setup""]",high,True,"[""imagegen_bad"", ""underexposure"", ""subject_visibility"", ""imagegen_bad_v2""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,dark_subject_small_lamp,,
